Date,Load
2022-01-24 11:00:00,44951.76175
2022-01-24 12:00:00,42553.08425
2022-01-24 13:00:00,43137.73275
2022-01-24 14:00:00,44356.8585
2022-01-24 15:00:00,44263.4985
2022-01-24 16:00:00,43949.18975
2022-01-24 17:00:00,44630.17775
2022-01-24 18:00:00,44097.34125
2022-01-24 19:00:00,43045.08
2022-01-24 20:00:00,39995.41075
2022-01-24 21:00:00,37156.72725
2022-01-24 22:00:00,32859.57375
2022-01-24 23:00:00,29858.31825
2022-01-25 00:00:00,27430.01175
2022-01-25 01:00:00,25673.04075
2022-01-25 02:00:00,24835.29475
2022-01-25 03:00:00,24578.50425
2022-01-25 04:00:00,24928.501
2022-01-25 05:00:00,26733.59025
2022-01-25 06:00:00,32734.90425
2022-01-25 07:00:00,39153.79025
2022-01-25 08:00:00,44317.65825
2022-01-25 09:00:00,46308.319
2022-01-25 10:00:00,46542.8915
2022-01-25 11:00:00,46342.0305
2022-01-25 12:00:00,44054.15875
2022-01-25 13:00:00,43511.80075
2022-01-25 14:00:00,44494.47325
2022-01-25 15:00:00,44085.87175
2022-01-25 16:00:00,43849.32075
2022-01-25 17:00:00,44539.5485
2022-01-25 18:00:00,44551.763
2022-01-25 19:00:00,43217.211
2022-01-25 20:00:00,40327.67375
2022-01-25 21:00:00,37145.7055
2022-01-25 22:00:00,33261.2845
2022-01-25 23:00:00,29778.65525
2022-01-26 00:00:00,27352.2475
2022-01-26 01:00:00,25969.707
2022-01-26 02:00:00,25389.52775
2022-01-26 03:00:00,25324.2605
2022-01-26 04:00:00,25565.3025
2022-01-26 05:00:00,27639.9615
2022-01-26 06:00:00,33534.94975
2022-01-26 07:00:00,39701.39775
2022-01-26 08:00:00,43971.7505
2022-01-26 09:00:00,45538.83775
2022-01-26 10:00:00,45300.36525
2022-01-26 11:00:00,44802.8585
2022-01-26 12:00:00,42485.72525
2022-01-26 13:00:00,41826.20725
2022-01-26 14:00:00,42726.10775
2022-01-26 15:00:00,43568.7265
2022-01-26 16:00:00,44216.335
2022-01-26 17:00:00,45386.317500000005
2022-01-26 18:00:00,45419.23775
2022-01-26 19:00:00,44291.2385
2022-01-26 20:00:00,41635.6965
2022-01-26 21:00:00,38455.22225
2022-01-26 22:00:00,34451.974
2022-01-26 23:00:00,31216.493
2022-01-27 00:00:00,28237.1795
2022-01-27 01:00:00,26706.188
2022-01-27 02:00:00,25838.4405
2022-01-27 03:00:00,25605.619
2022-01-27 04:00:00,26087.165
2022-01-27 05:00:00,28456.89975
2022-01-27 06:00:00,33963.427
2022-01-27 07:00:00,40484.65375
2022-01-27 08:00:00,45086.2085
2022-01-27 09:00:00,46497.64075
2022-01-27 10:00:00,46640.2775
2022-01-27 11:00:00,46052.61975
2022-01-27 12:00:00,43735.61275
2022-01-27 13:00:00,42631.67575
2022-01-27 14:00:00,43706.074
2022-01-27 15:00:00,44043.2295
2022-01-27 16:00:00,44308.89750000001
2022-01-27 17:00:00,45324.8695
2022-01-27 18:00:00,45201.364
2022-01-27 19:00:00,44126.70225
2022-01-27 20:00:00,41052.77325
2022-01-27 21:00:00,37809.70175
2022-01-27 22:00:00,33971.49925
2022-01-27 23:00:00,30706.988
2022-01-28 00:00:00,27990.47575
2022-01-28 01:00:00,26232.20375
2022-01-28 02:00:00,25460.133
2022-01-28 03:00:00,25478.0105
2022-01-28 04:00:00,25802.26325
2022-01-28 05:00:00,27711.45475
2022-01-28 06:00:00,33493.689
2022-01-28 07:00:00,39632.13325
2022-01-28 08:00:00,44058.0015
2022-01-28 09:00:00,45606.9095
2022-01-28 10:00:00,46166.7825
2022-01-28 11:00:00,45543.39175
2022-01-28 12:00:00,43194.39025
2022-01-28 13:00:00,42174.39125
2022-01-28 14:00:00,43627.799
2022-01-28 15:00:00,43256.5515
2022-01-28 16:00:00,42603.46575
2022-01-28 17:00:00,43397.25675
2022-01-28 18:00:00,44045.71875
2022-01-28 19:00:00,43034.69525
2022-01-28 20:00:00,40176.53775
2022-01-28 21:00:00,36992.435
2022-01-28 22:00:00,33380.468
2022-01-28 23:00:00,30283.3925
2022-01-29 00:00:00,28654.8735
2022-01-29 01:00:00,26862.9985
2022-01-29 02:00:00,25841.62825
2022-01-29 03:00:00,25473.28325
2022-01-29 04:00:00,25583.9745
2022-01-29 05:00:00,26302.48475
2022-01-29 06:00:00,29476.252
2022-01-29 07:00:00,32892.30675
2022-01-29 08:00:00,35943.90925
2022-01-29 09:00:00,37840.56025
2022-01-29 10:00:00,37876.146
2022-01-29 11:00:00,36601.0645
2022-01-29 12:00:00,35188.1575
2022-01-29 13:00:00,33774.32475
2022-01-29 14:00:00,33308.50375
2022-01-29 15:00:00,32486.5015
2022-01-29 16:00:00,32123.835000000003
2022-01-29 17:00:00,34341.31775
2022-01-29 18:00:00,36713.84875
2022-01-29 19:00:00,36835.575
2022-01-29 20:00:00,34408.216499999995
2022-01-29 21:00:00,31879.919250000003
2022-01-29 22:00:00,29379.90375
2022-01-29 23:00:00,27008.1525
2022-01-30 00:00:00,24855.3775
2022-01-30 01:00:00,22945.4465
2022-01-30 02:00:00,21866.746
2022-01-30 03:00:00,21453.5515
2022-01-30 04:00:00,21349.09525
2022-01-30 05:00:00,21954.3165
2022-01-30 06:00:00,23584.41475
2022-01-30 07:00:00,24797.66775
2022-01-30 08:00:00,26576.899
2022-01-30 09:00:00,28941.93875
2022-01-30 10:00:00,30021.306
2022-01-30 11:00:00,30386.518
2022-01-30 12:00:00,30287.54125
2022-01-30 13:00:00,28392.18925
2022-01-30 14:00:00,27756.3895
2022-01-30 15:00:00,27546.581
2022-01-30 16:00:00,27270.36725
2022-01-30 17:00:00,29642.205
2022-01-30 18:00:00,32370.17075
2022-01-30 19:00:00,33083.742
2022-01-30 20:00:00,31856.591750000003
2022-01-30 21:00:00,29758.60925
2022-01-30 22:00:00,27464.71225
2022-01-30 23:00:00,24926.78575
2022-01-31 00:00:00,22822.971
2022-01-31 01:00:00,21655.4085
2022-01-31 02:00:00,21032.4975
2022-01-31 03:00:00,20997.2105
2022-01-31 04:00:00,21750.977
2022-01-31 05:00:00,24320.7075
2022-01-31 06:00:00,31003.0525
2022-01-31 07:00:00,37834.99775
2022-01-31 08:00:00,42944.70875
2022-01-31 09:00:00,44847.029
2022-01-31 10:00:00,44520.09275
2022-01-31 11:00:00,44667.8685
2022-01-31 12:00:00,42535.38325
2022-01-31 13:00:00,42622.1395
2022-01-31 14:00:00,43849.59875
2022-01-31 15:00:00,43694.15925
2022-01-31 16:00:00,43601.05225
2022-01-31 17:00:00,44275.11925
2022-01-31 18:00:00,44228.664
2022-01-31 19:00:00,43247.8545
